Month	Day	Year	Title	Assetbar
11	23	2008	The Boy Who Saved the Airplane	uua5zqz3P
11	26	2008	Deconstructing Ray Smuckles.	uua2qpw0B
12	02	2008	Under the Hood.	uuad2tGvc
12	04	2008	Flubbus Interruptus.	uua8MzQVh
12	09	2008	The Mise en Place of Love.	uua7hzpc9
12	15	2008	Enter the Sous Vide.	uua4Fh9Dr
12	18	2008	Because I Got Depression.	uua4fbMSQ
12	22	2008	Waldenbooks	uua7GWvml
12	24	2008	Christmas Eve 1981	uuaxfwGwT
01	06	2009	Coming in 2009	uua9pqndF
01	12	2009	The Visible Heel of Adam Smith	uua5bhjGf
02	02	2009	Genteel Wherewithal	uuafQ8gq1
02	04	2009	Professor Gabriel	uua399FV4
02	06	2009	It's a Fuck You Friday.	uuad4SzcQ
02	11	2009	Always Visit the Right Man.	uuagdP5fX
02	13	2009	A New Friend.	uua5BRn98
02	16	2009	Phrase Out of Water.	uuacZ7cjl
02	19	2009	Sideburn Generator.	uuabVMtwp
02	21	2009	Roast Beef's stomach needs a name. How about Greg? Or Nick. Or Nestor.	uuafCpFv4
02	24	2009	Fixing the Economy	uuabld38T
02	26	2009	Performance Anxiety	uua9WlZBF
03	02	2009	Distributed Homeboys	uua6ZPtHq
03	05	2009	The Pocket Dial.	uua6G8QT6
03	10	2009	The Actual Story of Lyle.	uuacmmWCF
03	12	2009	Darlene and Lyle.	uuacMXvKL
03	15	2009	Understanding Darlene.	uuafVwtGm
03	17	2009	The Firebrand and the Firewater.	uuabLZTHQ
03	18	2009	History as Commodity	uua8CrM3q
03	20	2009	The Wii Manifesto	uuadC8bQm
03	23	2009	Vlad's Coup.	uua6FhHPR
03	25	2009	Ray on the Vlad Show.	uua7z8zvk
03	27	2009	Pat on the Vlad Show.	uua2dSHXd
04	01	2009	Téodor on the Vlad Show.	uua2WGGNH
04	03	2009	Darlene and the Baja.	uuaDqwH3M
04	08	2009	Bead and Breakfast	uua66dpBs
04	09	2009	Four Misuses of Civic Property	uua91wmqB
04	10	2009	Friday Facts, Birthday Edition!	uuaf46mNG
04	13	2009	Peter, Paul, and Mary	uuaFXbskz
04	19	2009	The Farm Has a Nickname For Its Rooster	uua1nSpGP
04	20	2009	Roast Beef's Tone Poem	uua14nSD0
04	23	2009	The Carcinoslippery Slope.	uua1BCKmn
04	26	2009	Taking Pat and Rod's Vacation Mail	uua1SXF46
04	28	2009	Wales, 1676	uua30nh3z
04	30	2009	When Simple Worlds Collide.	uua9FmFsg
05	04	2009	Romanticized Sketch of the Birth of the Nacho.	uua10lKTm
05	08	2009	Peat-Boxing	uuafFp8tV
05	11	2009	The Reluctant Minstrel	uuafHzNR5
05	13	2009	The New Polyprofligates.	uua2KHkKV
05	15	2009	Coaching Padrig.	uua2GPtQ2
05	19	2009	A Dangerous Sense of Entitlement to Artificial Comforts Pervades.	uua5DRZkV
05	22	2009	A Certified Letter.	uuaffxH6q
05	26	2009	Ray in the Public Storage.	uua8TqJlG
05	30	2009	The Finest Stone in Wales.	uua4kpxVH
06	02	2009	Winning Lloyd Over.	uua584N1w
06	04	2009	A Complication Involving Sheep.	uua44vmR0
06	10	2009	Emergency Origin Myth for Charley, Etc	uua4WWnLt
06	14	2009	The Men Take a Selfish Aside.	uuabVhxqH
06	15	2009	A mis-step.	uuab12T6T
06	18	2009	A Return to Smucklewood Manor.	uuaBXrDBf
06	23	2009	Cornelius on Facebook.	uua596D4W
06	28	2009	The Moonwalk Has Come to a Full and Complete Stop.	uuakVJvNR
06	30	2009	Philippe - A Love Romance.	uuafVdzlx
07	02	2009	The WISMOD.	uua5qB69q
07	06	2009	Getting High On One's Own Supply.	uua6RFHbc
07	08	2009	A Letter from Williams-Sonoma.	uua8g4WKW
07	13	2009	Cornelius Abdicates the Throne.	uua6ZFvXL
07	16	2009	Ray's Lousy Sapphic Erotica Gets Called Out.	uuacxDW6d
07	18	2009	Chuck Seizes the Metric by its Jugular.	uua8sbMj4
07	21	2009	Téodor accidentally pleads his case.	uua9VXSbn
07	23	2009	Téodor pulls a Dignity.	uuacdS2Cp
07	27	2009	Master of Ceremonies.	uua7HXCc0
07	29	2009	He Stands On No Ceremony.	uua3dRsLD
08	02	2009	The Contest Begins.	uua2NcFz9
08	05	2009	Roast Beef, He Falls. Fine.	uua5qGSv7
08	06	2009	Two cards.	uua1gffCl
08	10	2009	How to Not Hold On.	uuaXZrCCp
08	13	2009	A Courteous Primer.	uuablMwnb
08	17	2009	Seat Z-1.	uua81k1NX
08	20	2009	OnStar to the Rescue	uua2nJSZl
08	25	2009	Who is the Cat / in the Yurdish Dying Hat?	uuag2q43L
08	27	2009	EOF	uua3znt61
08	31	2009	Karmic Cycle.	uua24W9lv
09	03	2009	My One Big Day Off.	uua9krHCZ
09	04	2009	Roast Beef Takes a Gamble	uuacjpq24
09	08	2009	Of Head Wounds and Identity.	uuafpDVFc
09	12	2009	Don't Want Today? Then Flip the Switch Negative on Today.	uua5GjtJM
09	15	2009	Thanatos Has Left the Building.	uua6lh1KB
09	21	2009	Tone Unsuited to Subject.	uua90l3Rb
09	23	2009	The Man Weathers No Editor.	uua2LwBK8
09	28	2009	Striptease Greenhorn	uua21H4DT
09	30	2009	Vocation, or, a Calling from God.	uua7BTJXs
10	05	2009	That Man is a Business.	uua576mcV
10	09	2009	Don't Load That Gun.	uuad13v2T
10	14	2009	The First Guy to Do That	uua8pvpr9
10	17	2009	Sorry this took so long.	uua3fq01k
10	21	2009	Easter Egg!	uuafB7NGc
10	23	2009	Narpissus and Oldmund	uua96pqMt
10	28	2009	Nesting.	uua6t4P0L
10	30	2009	The Bro-mance Days.	uua5LC5HB
11	02	2009	Maakies Guest Strip	uua5tF27B
11	07	2009	Chilling with Lee Sungjae.	uua8tJjtJ
11	15	2009	How It's Going!	uuafCmz1L
11	19	2009	Think of the Children.	uua8zgs2f
11	24	2009	Everything You Do Is Wrong	uua5Fz1qg
12	01	2009	Posting in parts. A test.	uua7mrMW6
12	03	2009	Part Two.	uua37P81T
12	05	2009	To Go Online, Or Not.	uua9MBb94
12	10	2009	The Pope Does Not Know Any Sluts.	uua7ms6z7
12	18	2009	The Semiotics of Cultural Self-disregard	uuafZjL1H
12	21	2009	Prosciuttolax	uua54GXH7
12	22	2009	Out-of-Character Komix No. 1!	uua6Zz9Wr
12	23	2009	Out-of-Character Komix No. 2!	uua2jmKmm
12	31	2009	2009 In Review.	uua8LDmzB
01	04	2010	Predictions for 2010	uuabS6Bbj
01	07	2010	Roomba Cinema Presents James Cameron's Avatar.	uua1c5jtP
01	08	2010	Fuck You Friday No. 1, 2010	uua2mP8h9
01	15	2010	Small Times. A Look.	uua9ppsBt
01	17	2010	Toxic User Culture	uua98W1mt
01	22	2010	Maturation.	uuabXpTh3
01	31	2010	Pat, I Am Like You Now.	uua36KST9
02	02	2010	Two Hearts Beat as One	uua1HrZ9V
02	06	2010	Doppelganger.	uua4hrDMx
02	16	2010	Philippe, Entrepreneur.	uua1v63cV
02	22	2010	Shirley Temple	uua7VT1S1
02	28	2010	Find Something You Like and Copy it.	uua73hPLz
03	03	2010	It's Just Business.	uuafcBBq4
03	10	2010	He Will Get Inside Its Head.	uuag9XQ45
03	12	2010	To Sleep, Perchance to Dream.	uuajf5hlG
03	16	2010	He Calls Himself Yojimbo.	uua3SM81X
03	19	2010	P-roll.	uua9lStKw
03	23	2010	Revenge of Yojimbo	uua1GKG70
03	26	2010	Available Balance.	uuacBT0Hk
03	30	2010	What Is Home	uua6pwZvw
04	02	2010	Pockets Full of Sand	uuabNW2ff
04	06	2010	Leg One.	uua9rgxsG
04	08	2010	Leg Two.	uua3ZlgT2
04	09	2010	She'll Call You Back.	uuad6FB99
04	13	2010	The Arithmetic.	uua6zpWVW
04	15	2010	Waking Up At Home.	uua24H4jc
04	17	2010	Back From Early Mass.	uuacN3BCx
04	22	2010	Père	uua9cdvP8
04	26	2010	Penultimate-ish.	uuac7f7M7
05	04	2010	The Finger-Pointers.	uua9X15NM
05	09	2010	Considerations Far and Wide	uuabzNSjx
05	11	2010	Your High School Name	uuafhFBwm
05	14	2010	Michael's Song	uua8KxJ4s
05	18	2010	Mayner and Lurquilla	uua7Fkpp5
05	21	2010	American Graffiti	uuafKCDv3
05	24	2010	The Other Walk of Shame.	uua3WdHkf
05	26	2010	Denny's	uuabzdfMM
05	31	2010	Tiene Mas Pompas	uua8BzcJm
06	04	2010	At Denny's.	uua7NDMMb
06	08	2010	Go For It	uuacr9xd8
06	10	2010	Shades of Darlene.	uua7lLMXK
06	18	2010	The Test.	uua4xVwTh
06	22	2010	Darren's Lament	uuafWbKc3
06	28	2010	The Unhinged Narrator.	uua4295VJ
07	04	2010	This is THE van ride of 2010.	uuabrkB0s
07	09	2010	Van Me One More Time.	uua9mnrkk
07	15	2010	I'm Proud of You.	uua88QSrj
07	25	2010	Operation Chernchilla Schlep	uua3JHVH8
08	03	2010	Emeril is also an Objecto-Solipsist.	uua526k40
08	12	2010	Brisket36	uua6d5Vbd
08	24	2010	Citizen Roomba	uua9JpDvw
09	10	2010	Another Lovely Fuck You Friday.	uuafxz1Lq
09	23	2010	Back to Where We Left Off.
09	30	2010	Some Play Checkers, Some Play Chess
10	18	2010	Diverting Peter C.
11	05	2010	It's All He Can Do
11	18	2010	Honest Man Comix
12	02	2010	President of the Bad Answer Club
12	10	2010	How To Be Happy	uuafxz1Lq
01	05	2011	2011 Predictions	
02	20	2011	The Hiatus	
11	23	2011	Ray In Rehab	
12	05	2011	At The Hospital.	
12	14	2011	In the Henhouse	
01	03	2012	Scrabble	
02	02	2012	Creating Achievements	
02	03	2012	At Henrietta V. Noniscani	
02	09	2012	The Laser Printer	
02	20	2012	Street Sheet	
03	13	2012	Interlocking Sevens	
04	01	2012	Pizza Party, Maintenance Man	
04	03	2012	Who Shaved Ray?	
04	13	2012	Out From The Waiting Room	
05	14	2012	Manwich	
05	19	2012	Altimiter	
06	20	2012	Six Tickets to the Same Organ	
08	09	2013	Pain is a man with a name.	
08	15	2013	Bass Club	
08	23	2013	1987	
08	30	2013	Getting Well	
09	06	2013	Whiskey Shits	
09	09	2013	Sex Boxx	
09	20	2013	Fuck You Friday - Fuck For Gasoline	
09	27	2013	HIS-WAY	
10	04	2013	Nice Pete's Woman Breakthrough	
10	11	2013	Philippe's Will	
10	18	2013	Honey-Don't	
10	25	2013	Old School	
11	01	2013	Twitterpated	
11	08	2013	These Are The Good Old Days	
11	15	2013	Uterine Embolism	
11	22	2013	Most Honorable Puberty	
12	06	2013	Penny In a Fountain	
12	13	2013	Punk Rock, Motherfucker	
12	20	2013	The Thin Slice is the Deepest Slice	
01	03	2014	To Be Someone Must Be a Wonderful Thing	
01	10	2014	Hash Browns	
01	17	2014	The National Sentence Council Returns	
01	24	2014	Penny Meets Philippe	
01	31	2014	The Classic Freekeh-Chiah Interlude	
02	14	2014	Cerberus has spoken	
02	21	2014	To Chambers	
03	01	2014	First Kiss	
03	18	2014	Backfilling a Life	
03	21	2014	Fuck You Friday - Office Smells Edition	
04	07	2014	Spring is in the air – Ramses edition	
12	24	2015	Fuck You Friday - Q-Tips and Aurelius	
01	01	2016	Nude Helsinki	
01	08	2016	Maniacs At The Curb	
01	15	2016	Ray Goes Paleo	
01	22	2016	Charlie Brown Returns	
01	29	2016	Lemmy's Death Is Our New Roommate	
02	05	2016	Roast Beef's Coffee Situation	
02	19	2016	Bikini Barista	
02	26	2016	Philippe For President 2016	
03	04	2016	The Latest News About Hitler's Cock	
03	11	2016	Beef's Password Screen	
03	18	2016	The Good Old Days	
03	25	2016	Tis My Taint Cream	
04	01	2016	Man Bun	
04	08	2016	Showbiz, Traveler of the Frontage Roads	
04	15	2016	The Harvard Study	
04	22	2016	Dieting Conversations	
05	06	2016	Ray explains abortion to a child	
05	13	2016	Improv With Beef	
05	20	2016	The Five-Minute Journal	
05	27	2016	Roast Beef's Relationship Flowchart	
06	03	2016	The Soda Wars	
06	10	2016	Roomba Cinema - The Right Stuff	
06	17	2016	Ray Sleeps Through Sondra's Birthday	
07	01	2016	Ray is grousing about alcoholism	
07	08	2016	Teodor discovers Cheryl Strayed's yard sale of thoughts	
07	15	2016	Five Minute Journal II	
07	22	2016	It's Not Special When You Smile	
07	29	2016	Showbiz on the outskirts	
08	12	2016	Mini Golf For The French	
08	19	2016	Todd Yells Balls, 1 of 2	
08	26	2016	Todd Yells BALLS, Finale	
09	09	2016	Marijuana is not Coffee	
09	16	2016	Boozeless Flirting	
09	23	2016	Ray and T Redesign Education	
09	30	2016	Getting high is our responsibility	
10	07	2016	Pat's Parking Tickets	
10	21	2016	Fuck You Friday, Health Concerns Edition	
10	28	2016	Philippe President Flash-Forward	
11	11	2016	Ray stands up for himself	
11	18	2016	GOLDEN TABLOID	
12	01	2016	Safe Zones	
12	09	2016	Zauberpunkt Licorice Nubs	
12	25	2016	End of Golden Tabloid	
